date,value
2021-11-05,6.394700
2021-11-08,6.389500
2021-11-09,6.389600
2021-11-10,6.398700
2021-11-11,6.392100
2021-11-12,6.379300
2021-11-15,6.383200
2021-11-16,6.391000
2021-11-17,6.374400
2021-11-18,6.381500
2021-11-19,6.390700
2021-11-22,6.390200
2021-11-23,6.390300
2021-11-24,6.395500
2021-11-25,6.387800
2021-11-26,6.396700
2021-11-29,6.385900
2021-11-30,6.364800
2021-12-01,6.373500
2021-12-02,6.372700
2021-12-03,6.373300
2021-12-06,6.374800
2021-12-07,6.363400
2021-12-08,6.345500
2021-12-09,6.377900
2021-12-10,6.376600
2021-12-13,6.375800
2021-12-14,6.374100
2021-12-15,6.375400
2021-12-16,6.380700
2021-12-17,6.388500
2021-12-20,6.383200
2021-12-21,6.376200
2021-12-22,6.376000
2021-12-23,6.375300
2021-12-24,6.373900
2021-12-27,6.375100
2021-12-28,6.374900
2021-12-29,6.370000
2021-12-30,6.375600
2021-12-31,6.364600
2022-01-03,6.374900
2022-01-04,6.374400
2022-01-05,6.376100
2022-01-06,6.394100
2022-01-07,6.383500
2022-01-10,6.381500
2022-01-11,6.377200
2022-01-12,6.362100
2022-01-13,6.364000
2022-01-14,6.357900
2022-01-17,6.350800
2022-01-18,6.359400
2022-01-19,6.351200
2022-01-20,6.347700
2022-01-21,6.342200
2022-01-24,6.333300
2022-01-25,6.331200
2022-01-26,6.335000
2022-01-27,6.368300
2022-01-28,6.370900
2022-01-31,6.370800
2022-02-01,6.369500
2022-02-02,6.357300
2022-02-03,6.352800
2022-02-04,6.364300
2022-02-07,6.360800
2022-02-08,6.366600
2022-02-09,6.362300
2022-02-10,6.363500
2022-02-11,6.367600
2022-02-14,6.356900
2022-02-15,6.338300
2022-02-16,6.332500
2022-02-17,6.333900
2022-02-18,6.325500
2022-02-21,6.326400
2022-02-22,6.324100
2022-02-23,6.312700
2022-02-24,6.322600
2022-02-25,6.310300
2022-02-28,6.314000
2022-03-01,6.318300
2022-03-02,6.323000
2022-03-03,6.322400
2022-03-04,6.324500
2022-03-07,6.325200
2022-03-08,6.325200
2022-03-09,6.322900
2022-03-10,6.326900
2022-03-11,6.358800
2022-03-14,6.393100
2022-03-15,6.381100
2022-03-16,6.362200
2022-03-17,6.365500
2022-03-18,6.367700
2022-03-21,6.370900
2022-03-22,6.376800
2022-03-23,6.389300
2022-03-24,6.383400
2022-03-25,6.384600
2022-03-28,6.386300
2022-03-29,6.374200
2022-03-30,6.359700
2022-03-31,6.354900
2022-04-01,6.368200
2022-04-04,6.374800
2022-04-05,6.380000
2022-04-06,6.359100
2022-04-07,6.363100
2022-04-08,6.368600
2022-04-11,6.388600
2022-04-12,6.377000
2022-04-13,6.376900
2022-04-14,6.388300
2022-04-15,6.381000
2022-04-18,6.379800
2022-04-19,6.419300
2022-04-20,6.445400
2022-04-21,6.479500
2022-04-22,6.526700
2022-04-25,6.570900
2022-04-26,6.590400
2022-04-27,6.587100
2022-04-28,6.659800
2022-04-29,6.641500
2022-05-02,6.677000
2022-05-03,6.646400
2022-05-04,6.621800
2022-05-05,6.681400
2022-05-06,6.719700
2022-05-09,6.757800
2022-05-10,6.748300
